#-- o5v
#\*l[Angstrom]	F(\*l)/F(555.6Angstrom]
1150.0	12.354247
1155.0	9.928268
1160.0	8.410753
1165.0	7.509275
1170.0	6.670680
1175.0	6.781011
1180.0	7.357984
1185.0	6.852360
1190.0	4.872262
1195.0	3.911742
1200.0	3.635705
1205.0	3.118013
1210.0	3.574178
1215.0	4.025427
1220.0	2.568774
1225.0	1.621761
1230.0	1.946986
1235.0	3.440087
1240.0	7.304927
1245.0	10.425267
1250.0	9.332570
1255.0	8.277149
1260.0	8.269590
1265.0	8.999817
1270.0	9.816989
1275.0	10.038819
1280.0	10.157413
1285.0	10.720798
1290.0	11.270990
1295.0	11.288293
1300.0	10.213554
1305.0	9.725484
1310.0	10.801042
1315.0	11.241415
1320.0	11.143845
1325.0	11.355783
1330.0	10.812620
1335.0	9.796715
1340.0	10.036439
1345.0	11.388572
1350.0	11.942840
1355.0	11.697521
1360.0	10.939327
1365.0	10.472205
1370.0	10.386893
1375.0	10.265371
1380.0	10.594095
1385.0	9.101425
1390.0	9.106222
1395.0	10.218836
1400.0	12.030488
1405.0	12.692549
1410.0	12.465882
1415.0	12.188085
1420.0	11.972627
1425.0	12.549244
1430.0	12.381000
1435.0	13.183895
1440.0	12.588732
1445.0	12.072426
1450.0	11.745475
1455.0	11.344063
1460.0	11.558090
1465.0	12.287302
1470.0	13.342228
1475.0	13.789039
1480.0	14.373831
1485.0	14.915152
1490.0	15.405516
1495.0	14.876936
1500.0	13.815476
1505.0	14.264360
1510.0	14.894167
1515.0	14.642174
1520.0	14.612108
1525.0	13.738270
1530.0	10.425825
1535.0	5.192809
1540.0	4.034249
1545.0	8.733002
1550.0	16.761051
1555.0	20.603991
1560.0	17.648708
1565.0	14.894928
1570.0	14.415968
1575.0	14.725375
1580.0	14.549064
1585.0	14.076339
1590.0	13.778352
1595.0	13.536096
1600.0	13.048507
1605.0	12.583019
1610.0	12.014565
1615.0	12.153325
1620.0	12.099739
1625.0	12.197218
1630.0	12.312810
1635.0	12.549278
1640.0	12.834955
1645.0	13.522785
1650.0	13.270918
1655.0	12.011052
1660.0	11.829187
1665.0	12.650260
1670.0	12.388281
1675.0	12.455683
1680.0	13.185306
1685.0	13.291745
1690.0	13.062643
1695.0	12.934876
1700.0	12.634619
1705.0	12.162938
1710.0	10.960016
1715.0	10.233763
1720.0	11.535001
1725.0	12.728098
1730.0	12.800633
1735.0	12.909595
1740.0	12.770240
1745.0	12.601005
1750.0	12.427034
1755.0	12.513680
1760.0	12.520302
1765.0	12.271631
1770.0	12.151934
1775.0	12.350992
1780.0	12.207653
1785.0	11.225578
1790.0	9.867487
1795.0	10.754947
1800.0	11.228872
1805.0	10.871095
1810.0	10.663568
1815.0	10.987250
1820.0	11.055533
1825.0	10.850305
1830.0	10.662852
1835.0	10.525848
1840.0	10.271605
1845.0	10.132284
1850.0	9.780405
1855.0	9.363360
1860.0	9.375544
1865.0	9.483219
1870.0	9.344897
1875.0	9.076859
1880.0	9.020525
1885.0	8.783040
1890.0	8.647580
1895.0	8.541557
1900.0	8.310987
1905.0	8.013688
1910.0	7.913830
1915.0	7.650915
1920.0	7.274323
1925.0	7.102759
1930.0	7.157187
1935.0	7.082033
1940.0	6.943686
1945.0	6.773274
1950.0	6.621999
1955.0	6.383287
1960.0	6.088006
1965.0	5.908768
1970.0	5.727754
1975.0	5.799105
1980.0	5.645377
1985.0	5.521245
1990.0	5.106112
1995.0	4.826860
2000.0	5.111944
2005.0	4.885216
2010.0	4.573777
2015.0	4.584790
2020.0	4.503578
2025.0	4.240175
2030.0	4.129937
2035.0	4.207735
2040.0	4.035404
2045.0	3.889281
2050.0	3.855501
2055.0	3.911336
2060.0	3.437137
2065.0	3.304794
2070.0	3.763025
2075.0	3.530975
2080.0	3.654477
2085.0	3.468575
2090.0	3.215738
2095.0	2.952195
2100.0	2.596302
2105.0	2.644565
2110.0	2.885005
2115.0	2.844980
2120.0	2.621891
2125.0	2.728950
2130.0	2.785945
2135.0	2.407447
2140.0	2.330971
2145.0	2.281234
2150.0	2.207196
2155.0	2.292736
2160.0	2.328056
2165.0	2.232810
2170.0	2.143929
2175.0	1.943004
2180.0	1.752884
2185.0	1.754634
2190.0	1.819848
2195.0	1.998276
2200.0	2.062936
2205.0	2.103238
2210.0	1.984544
2215.0	2.018105
2220.0	2.051461
2225.0	2.148038
2230.0	2.267962
2235.0	2.180169
2240.0	2.178752
2245.0	2.228225
2250.0	2.501392
2255.0	2.737138
2260.0	2.591789
2265.0	2.460554
2270.0	2.715842
2275.0	2.609978
2280.0	2.570449
2285.0	2.633254
2290.0	2.757573
2295.0	2.891746
2300.0	2.875659
2305.0	3.043302
2310.0	3.359229
2315.0	3.425841
2320.0	3.165980
2325.0	3.341468
2330.0	3.675023
2335.0	3.857401
2340.0	3.769199
2345.0	3.779188
2350.0	3.907269
2355.0	3.917960
2360.0	3.969418
2365.0	3.918830
2370.0	4.108988
2375.0	4.199293
2380.0	4.316381
2385.0	4.350537
2390.0	4.208629
2395.0	4.364014
2400.0	4.731734
2405.0	4.630998
2410.0	4.582914
2415.0	4.617506
2420.0	4.691247
2425.0	4.889919
2430.0	5.154402
2435.0	5.108383
2440.0	5.118075
2445.0	5.349842
2450.0	5.312993
2455.0	5.657761
2460.0	5.981045
2465.0	6.014513
2470.0	5.659464
2475.0	5.557835
2480.0	5.564890
2485.0	5.657494
2490.0	5.721494
2495.0	5.530495
2500.0	5.810987
2505.0	5.816087
2510.0	5.755470
2515.0	5.725237
2520.0	5.730535
2525.0	5.885444
2530.0	6.190369
2535.0	6.351297
2540.0	6.236351
2545.0	6.178383
2550.0	6.375881
2555.0	6.290639
2560.0	6.221519
2565.0	6.471826
2570.0	6.569402
2575.0	6.467954
2580.0	5.467284
2585.0	4.983804
2590.0	5.579272
2595.0	6.049005
2600.0	6.081197
2605.0	6.241147
2610.0	6.327127
2615.0	6.680542
2620.0	6.848479
2625.0	6.886405
2630.0	6.879529
2635.0	6.857961
2640.0	6.556355
2645.0	6.612978
2650.0	6.819241
2655.0	6.868794
2660.0	6.779873
2665.0	6.673353
2670.0	6.740400
2675.0	6.773973
2680.0	6.790723
2685.0	6.845486
2690.0	7.015737
2695.0	6.780900
2700.0	6.700571
2705.0	6.811278
2710.0	6.840482
2715.0	6.746272
2720.0	6.753408
2725.0	6.769570
2730.0	6.967436
2735.0	7.008129
2740.0	6.983191
2745.0	6.897233
2750.0	7.035151
2755.0	6.950256
2760.0	7.161397
2765.0	7.359293
2770.0	7.204125
2775.0	7.005527
2780.0	7.017360
2785.0	6.922927
2790.0	6.840604
2795.0	6.521082
2800.0	6.245466
2805.0	6.520746
2810.0	7.093396
2815.0	7.254028
2820.0	7.235205
2825.0	7.030965
2830.0	6.983291
2835.0	7.143864
2840.0	7.283491
2845.0	7.132699
2850.0	7.049846
2855.0	6.917205
2860.0	7.058835
2865.0	7.241823
2870.0	7.220841
2875.0	7.226741
2880.0	7.167696
2885.0	7.236569
2890.0	7.366451
2895.0	7.398692
2900.0	7.330579
2905.0	7.186863
2910.0	7.270552
2915.0	7.346966
2920.0	7.412508
2925.0	7.393971
2930.0	7.342690
2935.0	7.227251
2940.0	7.237062
2945.0	7.355906
2950.0	7.310308
2955.0	7.440499
2960.0	7.511858
2965.0	7.360662
2970.0	7.375257
2975.0	7.403920
2980.0	7.498200
2985.0	7.362726
2990.0	7.356517
2995.0	7.233176
3000.0	7.216478
3005.0	7.201781
3010.0	7.376844
3015.0	7.414644
3020.0	7.274108
3025.0	7.047410
3030.0	7.111680
3035.0	7.205910
3040.0	7.335783
3045.0	7.237627
3050.0	7.180950
3055.0	7.271171
3060.0	7.012531
3065.0	6.912734
3070.0	7.079757
3075.0	7.049777
3080.0	7.367270
3085.0	7.669431
3090.0	7.642879
3095.0	7.518178
3100.0	7.707456
3105.0	7.807666
3110.0	7.708428
3115.0	7.709791
3120.0	7.734833
3125.0	7.950598
3130.0	7.960353
3135.0	7.871122
3140.0	7.914507
3145.0	8.231490
3150.0	8.361894
3155.0	8.316783
3160.0	8.103815
3165.0	8.254359
3170.0	8.392982
3175.0	8.489452
3180.0	8.378233
3185.0	8.139612
3190.0	8.220535
3195.0	7.948538
3200.0	7.355319
3205.0	7.697585
3210.0	7.992072
3215.0	7.793368
3220.0	7.500418
3225.0	7.558261
3230.0	7.751969
3235.0	7.780250
3240.0	7.656339
3245.0	7.484559
3250.0	7.419063
3255.0	7.546488
3260.0	7.633584
3265.0	7.468321
3270.0	7.243440
3275.0	7.172769
3280.0	7.149729
3285.0	7.038074
3290.0	6.903294
3295.0	6.826443
3300.0	6.749083
3305.0	6.615716
3310.0	6.522100
3315.0	6.559974
3320.0	6.653771
3325.0	6.698923
3330.0	6.642181
3335.0	6.482273
3340.0	6.374506
3345.0	6.440778
3350.0	6.512753
3355.0	6.422764
3360.0	6.296062
3365.0	6.273357
3370.0	6.264282
3375.0	6.166691
3380.0	6.062383
3385.0	6.042455
3390.0	6.051256
3395.0	6.017390
3400.0	5.953247
3405.0	5.891100
3410.0	5.858983
3415.0	5.872938
3420.0	5.905296
3425.0	5.922138
3430.0	5.908273
3435.0	5.863833
3440.0	5.831523
3445.0	5.845898
3450.0	5.866347
3455.0	5.846630
3460.0	5.793149
